Date,Chlorophyll,source
2009-09-01,0.17264238,Chlorophyll
2009-10-01,0.14157867,Chlorophyll
2009-11-01,0.15203875,Chlorophyll
2009-12-01,0.1603287,Chlorophyll
2010-01-01,0.13880791,Chlorophyll
2010-02-01,0.1287718,Chlorophyll
2010-03-01,0.097831756,Chlorophyll
2010-04-01,0.09854543,Chlorophyll
2010-05-01,0.09936016,Chlorophyll
2010-06-01,0.103422396,Chlorophyll
2010-07-01,0.12432778,Chlorophyll
2010-08-01,0.11475905,Chlorophyll
2010-09-01,0.115790896,Chlorophyll
2010-10-01,0.14672841,Chlorophyll
2010-11-01,0.16158609,Chlorophyll
2010-12-01,0.15398832,Chlorophyll
2011-01-01,0.15388964,Chlorophyll
2011-02-01,0.1296466,Chlorophyll
2011-03-01,0.10208817,Chlorophyll
2011-04-01,0.104485035,Chlorophyll
2011-05-01,0.09354323,Chlorophyll
2011-06-01,0.09520998,Chlorophyll
2011-07-01,0.12668405,Chlorophyll
2011-08-01,0.12333664,Chlorophyll
2011-09-01,0.12689488,Chlorophyll
2011-10-01,0.15387389,Chlorophyll
2011-11-01,0.16777472,Chlorophyll
2011-12-01,0.20394835,Chlorophyll
2012-01-01,0.17248835,Chlorophyll
2012-02-01,0.13578384,Chlorophyll
2012-03-01,0.114009164,Chlorophyll
2012-04-01,0.13228038,Chlorophyll
2012-05-01,0.10465398,Chlorophyll
2012-06-01,0.10319323,Chlorophyll
2012-07-01,0.11651921,Chlorophyll
2012-08-01,0.11367456,Chlorophyll
2012-09-01,0.13875219,Chlorophyll
2012-10-01,0.14258863,Chlorophyll
2012-11-01,0.16722013,Chlorophyll
2012-12-01,0.1745517,Chlorophyll
2013-01-01,0.1559174,Chlorophyll
2013-02-01,0.13187326,Chlorophyll
2013-03-01,0.11691445,Chlorophyll
2013-04-01,0.1048695,Chlorophyll
2013-05-01,0.108707726,Chlorophyll
2013-06-01,0.107093066,Chlorophyll
2013-07-01,0.113870926,Chlorophyll
2013-08-01,0.12351998,Chlorophyll
2013-09-01,0.1459264,Chlorophyll
2013-10-01,0.1382345,Chlorophyll
2013-11-01,0.15032275,Chlorophyll
2013-12-01,0.1554957,Chlorophyll
2014-01-01,0.18248536,Chlorophyll
2014-02-01,0.12549952,Chlorophyll
2014-03-01,0.103794575,Chlorophyll
2014-04-01,0.102081984,Chlorophyll
2014-05-01,0.114324816,Chlorophyll
2014-06-01,0.10713944,Chlorophyll
2014-07-01,0.10947085,Chlorophyll
2014-08-01,0.110797584,Chlorophyll
2014-09-01,0.14017703,Chlorophyll
2014-10-01,0.14200656,Chlorophyll
2014-11-01,0.14021724,Chlorophyll
2014-12-01,0.18409972,Chlorophyll
2015-01-01,0.15954159,Chlorophyll
2015-02-01,0.14351784,Chlorophyll
2015-03-01,0.13503927,Chlorophyll
2015-04-01,0.1536943,Chlorophyll
2015-05-01,0.14287671,Chlorophyll
2015-06-01,0.11378485,Chlorophyll
2015-07-01,0.12121237,Chlorophyll
2015-08-01,0.13822494,Chlorophyll
2015-09-01,0.122278586,Chlorophyll
2015-10-01,0.16755287,Chlorophyll
2015-11-01,0.20077531,Chlorophyll
2015-12-01,0.19488078,Chlorophyll
2016-01-01,0.21038507,Chlorophyll
2016-02-01,0.14841746,Chlorophyll
2016-03-01,0.13803464,Chlorophyll
2016-04-01,0.12640652,Chlorophyll
2016-05-01,0.12506431,Chlorophyll
2016-06-01,0.11360347,Chlorophyll
2016-07-01,0.1272121,Chlorophyll
2016-08-01,0.13598387,Chlorophyll
2016-09-01,0.16647846,Chlorophyll
2016-10-01,0.34478587,Chlorophyll
2016-11-01,0.24909042,Chlorophyll
2016-12-01,0.19173898,Chlorophyll
2017-01-01,0.24265994,Chlorophyll
2017-02-01,0.21050811,Chlorophyll
2017-03-01,0.17429067,Chlorophyll
2017-04-01,0.12015131,Chlorophyll
2017-05-01,0.11022673,Chlorophyll
2017-06-01,0.11511996,Chlorophyll
2017-07-01,0.12522964,Chlorophyll
2017-08-01,0.1275635,Chlorophyll
2017-09-01,0.15554322,Chlorophyll
2017-10-01,0.14792329,Chlorophyll
2017-11-01,0.16983114,Chlorophyll
2017-12-01,0.18959528,Chlorophyll
2018-01-01,0.1555479,Chlorophyll
2018-02-01,0.13981108,Chlorophyll
2018-03-01,0.12722944,Chlorophyll
2018-04-01,0.12945652,Chlorophyll
2018-05-01,0.11565618,Chlorophyll
2018-06-01,0.12054555,Chlorophyll
2018-07-01,0.100464106,Chlorophyll
2018-08-01,0.12684354,Chlorophyll
2018-09-01,0.14829822,Chlorophyll
2018-10-01,0.15265542,Chlorophyll
2018-11-01,0.17538384,Chlorophyll
2018-12-01,0.18712305,Chlorophyll
2019-01-01,0.17557621,Chlorophyll
2019-02-01,0.12423203,Chlorophyll
2019-03-01,0.13729873,Chlorophyll
2019-04-01,0.117110945,Chlorophyll
2019-05-01,0.12495291,Chlorophyll
2019-06-01,0.114214905,Chlorophyll
2019-07-01,0.10914341,Chlorophyll
2019-08-01,0.12448595,Chlorophyll
2019-09-01,0.14186111,Chlorophyll
2019-10-01,0.17513771,Chlorophyll
2019-11-01,0.17760143,Chlorophyll
2019-12-01,0.20340404,Chlorophyll
2020-01-01,0.20189948,Chlorophyll
2020-02-01,0.13753419,Chlorophyll
2020-03-01,0.12457721,Chlorophyll
2020-04-01,0.12583344,Chlorophyll
2020-05-01,0.118646614,Chlorophyll
2020-06-01,0.11675222,Chlorophyll
2020-07-01,0.10577579,Chlorophyll
2020-08-01,0.15372142,Chlorophyll
2020-09-01,0.15393159,Chlorophyll
2020-10-01,0.16695562,Chlorophyll
2020-11-01,0.18753266,Chlorophyll
2020-12-01,0.19194022,Chlorophyll
2021-01-01,0.18744242,Chlorophyll
2021-02-01,0.16219485,Chlorophyll
2021-03-01,0.13974525,Chlorophyll
2021-04-01,0.12671286,Chlorophyll
2021-05-01,0.12765701,Chlorophyll
2021-06-01,0.12893789,Chlorophyll
2021-07-01,0.123849,Chlorophyll
2021-08-01,0.14351854,Chlorophyll
2021-09-01,0.15639791,Chlorophyll
2021-10-01,0.16076902,Chlorophyll
2021-11-01,0.21904004,Chlorophyll
2021-12-01,0.17672794,Chlorophyll
2022-01-01,0.18412116,Chlorophyll
2022-02-01,0.17361526,Chlorophyll
2022-03-01,0.15164384,Chlorophyll
2022-04-01,0.12691727,Chlorophyll
2022-05-01,0.118974075,Chlorophyll
2022-06-01,0.11550581,Chlorophyll
2022-07-01,0.105050325,Chlorophyll
2022-08-01,0.12860261,Chlorophyll
2022-09-01,0.13801807,Chlorophyll
2022-10-01,0.18159083,Chlorophyll
2022-11-01,0.15657216,Chlorophyll
2022-12-01,0.1469062,Chlorophyll
2005-01-01,0.1260847957,Trendline
2005-02-01,0.1262166276,Trendline
2005-03-01,0.1263357016,Trendline
2005-04-01,0.1264675335,Trendline
2005-05-01,0.1265951128,Trendline
2005-06-01,0.1267269447,Trendline
2005-07-01,0.126854524,Trendline
2005-08-01,0.1269863559,Trendline
2005-09-01,0.1271181878,Trendline
2005-10-01,0.1272457671,Trendline
2005-11-01,0.127377599,Trendline
2005-12-01,0.1275051783,Trendline
2006-01-01,0.1276370102,Trendline
2006-02-01,0.1277688421,Trendline
2006-03-01,0.1278879161,Trendline
2006-04-01,0.128019748,Trendline
2006-05-01,0.1281473273,Trendline
2006-06-01,0.1282791592,Trendline
2006-07-01,0.1284067385,Trendline
2006-08-01,0.1285385704,Trendline
2006-09-01,0.1286704023,Trendline
2006-10-01,0.1287979816,Trendline
2006-11-01,0.1289298135,Trendline
2006-12-01,0.1290573928,Trendline
2007-01-01,0.1291892247,Trendline
2007-02-01,0.1293210566,Trendline
2007-03-01,0.1294401306,Trendline
2007-04-01,0.1295719625,Trendline
2007-05-01,0.1296995418,Trendline
2007-06-01,0.1298313737,Trendline
2007-07-01,0.129958953,Trendline
2007-08-01,0.1300907849,Trendline
2007-09-01,0.1302226168,Trendline
2007-10-01,0.1303501961,Trendline
2007-11-01,0.130482028,Trendline
2007-12-01,0.1306096073,Trendline
2008-01-01,0.1307414392,Trendline
2008-02-01,0.1308732711,Trendline
2008-03-01,0.1309965977,Trendline
2008-04-01,0.1311284297,Trendline
2008-05-01,0.1312560089,Trendline
2008-06-01,0.1313878409,Trendline
2008-07-01,0.1315154201,Trendline
2008-08-01,0.131647252,Trendline
2008-09-01,0.131779084,Trendline
2008-10-01,0.1319066632,Trendline
2008-11-01,0.1320384952,Trendline
2008-12-01,0.1321660744,Trendline
2009-01-01,0.1322979063,Trendline
2009-02-01,0.1324297383,Trendline
2009-03-01,0.1325488123,Trendline
2009-04-01,0.1326806442,Trendline
2009-05-01,0.1328082234,Trendline
2009-06-01,0.1329400554,Trendline
2009-07-01,0.1330676346,Trendline
2009-08-01,0.1331994666,Trendline
2009-09-01,0.1333312985,Trendline
2009-10-01,0.1334588777,Trendline
2009-11-01,0.1335907097,Trendline
2009-12-01,0.1337182889,Trendline
2010-01-01,0.1338501209,Trendline
2010-02-01,0.1339819528,Trendline
2010-03-01,0.1341010268,Trendline
2010-04-01,0.1342328587,Trendline
2010-05-01,0.134360438,Trendline
2010-06-01,0.1344922699,Trendline
2010-07-01,0.1346198491,Trendline
2010-08-01,0.1347516811,Trendline
2010-09-01,0.134883513,Trendline
2010-10-01,0.1350110923,Trendline
2010-11-01,0.1351429242,Trendline
2010-12-01,0.1352705034,Trendline
2011-01-01,0.1354023354,Trendline
2011-02-01,0.1355341673,Trendline
2011-03-01,0.1356532413,Trendline
2011-04-01,0.1357850732,Trendline
2011-05-01,0.1359126525,Trendline
2011-06-01,0.1360444844,Trendline
2011-07-01,0.1361720637,Trendline
2011-08-01,0.1363038956,Trendline
2011-09-01,0.1364357275,Trendline
2011-10-01,0.1365633068,Trendline
2011-11-01,0.1366951387,Trendline
2011-12-01,0.136822718,Trendline
2012-01-01,0.1369545499,Trendline
2012-02-01,0.1370863818,Trendline
2012-03-01,0.1372097084,Trendline
2012-04-01,0.1373415403,Trendline
2012-05-01,0.1374691196,Trendline
2012-06-01,0.1376009515,Trendline
2012-07-01,0.1377285308,Trendline
2012-08-01,0.1378603627,Trendline
2012-09-01,0.1379921946,Trendline
2012-10-01,0.1381197739,Trendline
2012-11-01,0.1382516058,Trendline
2012-12-01,0.1383791851,Trendline
2013-01-01,0.138511017,Trendline
2013-02-01,0.1386428489,Trendline
2013-03-01,0.1387619229,Trendline
2013-04-01,0.1388937548,Trendline
2013-05-01,0.1390213341,Trendline
2013-06-01,0.139153166,Trendline
2013-07-01,0.1392807453,Trendline
2013-08-01,0.1394125772,Trendline
2013-09-01,0.1395444091,Trendline
2013-10-01,0.1396719884,Trendline
2013-11-01,0.1398038203,Trendline
2013-12-01,0.1399313996,Trendline
2014-01-01,0.1400632315,Trendline
2014-02-01,0.1401950634,Trendline
2014-03-01,0.1403141374,Trendline
2014-04-01,0.1404459694,Trendline
2014-05-01,0.1405735486,Trendline
2014-06-01,0.1407053805,Trendline
2014-07-01,0.1408329598,Trendline
2014-08-01,0.1409647917,Trendline
2014-09-01,0.1410966237,Trendline
2014-10-01,0.1412242029,Trendline
2014-11-01,0.1413560348,Trendline
2014-12-01,0.1414836141,Trendline
2015-01-01,0.141615446,Trendline
2015-02-01,0.141747278,Trendline
2015-03-01,0.1418663519,Trendline
2015-04-01,0.1419981839,Trendline
2015-05-01,0.1421257631,Trendline
2015-06-01,0.1422575951,Trendline
2015-07-01,0.1423851743,Trendline
2015-08-01,0.1425170062,Trendline
2015-09-01,0.1426488382,Trendline
2015-10-01,0.1427764174,Trendline
2015-11-01,0.1429082494,Trendline
2015-12-01,0.1430358286,Trendline
2016-01-01,0.1431676605,Trendline
2016-02-01,0.1432994925,Trendline
2016-03-01,0.1434228191,Trendline
2016-04-01,0.143554651,Trendline
2016-05-01,0.1436822303,Trendline
2016-06-01,0.1438140622,Trendline
2016-07-01,0.1439416415,Trendline
2016-08-01,0.1440734734,Trendline
2016-09-01,0.1442053053,Trendline
2016-10-01,0.1443328846,Trendline
2016-11-01,0.1444647165,Trendline
2016-12-01,0.1445922958,Trendline
2017-01-01,0.1447241277,Trendline
2017-02-01,0.1448559596,Trendline
2017-03-01,0.1449750336,Trendline
2017-04-01,0.1451068655,Trendline
2017-05-01,0.1452344448,Trendline
2017-06-01,0.1453662767,Trendline
2017-07-01,0.145493856,Trendline
2017-08-01,0.1456256879,Trendline
2017-09-01,0.1457575198,Trendline
2017-10-01,0.1458850991,Trendline
2017-11-01,0.146016931,Trendline
2017-12-01,0.1461445103,Trendline
2018-01-01,0.1462763422,Trendline
2018-02-01,0.1464081741,Trendline
2018-03-01,0.1465272481,Trendline
2018-04-01,0.14665908,Trendline
2018-05-01,0.1467866593,Trendline
2018-06-01,0.1469184912,Trendline
2018-07-01,0.1470460705,Trendline
2018-08-01,0.1471779024,Trendline
2018-09-01,0.1473097343,Trendline
2018-10-01,0.1474373136,Trendline
2018-11-01,0.1475691455,Trendline
2018-12-01,0.1476967248,Trendline
2019-01-01,0.1478285567,Trendline
2019-02-01,0.1479603886,Trendline
2019-03-01,0.1480794626,Trendline
2019-04-01,0.1482112945,Trendline
2019-05-01,0.1483388738,Trendline
2019-06-01,0.1484707057,Trendline
2019-07-01,0.148598285,Trendline
2019-08-01,0.1487301169,Trendline
2019-09-01,0.1488619488,Trendline
2019-10-01,0.1489895281,Trendline
2019-11-01,0.14912136,Trendline
2019-12-01,0.1492489393,Trendline
2020-01-01,0.1493807712,Trendline
2020-02-01,0.1495126031,Trendline
2020-03-01,0.1496359298,Trendline
2020-04-01,0.1497677617,Trendline
2020-05-01,0.149895341,Trendline
2020-06-01,0.1500271729,Trendline
2020-07-01,0.1501547522,Trendline
2020-08-01,0.1502865841,Trendline
2020-09-01,0.150418416,Trendline
2020-10-01,0.1505459953,Trendline
2020-11-01,0.1506778272,Trendline
2020-12-01,0.1508054065,Trendline
2021-01-01,0.1509372384,Trendline
2021-02-01,0.1510690703,Trendline
2021-03-01,0.1511881443,Trendline
2021-04-01,0.1513199762,Trendline
2021-05-01,0.1514475555,Trendline
2021-06-01,0.1515793874,Trendline
2021-07-01,0.1517069667,Trendline
2021-08-01,0.1518387986,Trendline
2021-09-01,0.1519706305,Trendline
2021-10-01,0.1520982098,Trendline
2021-11-01,0.1522300417,Trendline
2021-12-01,0.152357621,Trendline
2022-01-01,0.1524894529,Trendline
2022-02-01,0.1526212848,Trendline
2022-03-01,0.1527403588,Trendline
2022-04-01,0.1528721907,Trendline
2022-05-01,0.15299977,Trendline
2022-06-01,0.1531316019,Trendline
2022-07-01,0.1532591812,Trendline
2022-08-01,0.1533910131,Trendline
2022-09-01,0.153522845,Trendline
2022-10-01,0.1536504243,Trendline
2022-11-01,0.1537822562,Trendline
2022-12-01,0.1539098355,Trendline
