Date,source,Mean AOD
2014-08,AOD,0.2988105152
2014-09,AOD,0.268596147
2014-10,AOD,0.1250911383
2014-11,AOD,0.07538403567
2014-12,AOD,0.1117398113
2015-01,AOD,0.08078176632
2015-02,AOD,0.1436701659
2015-03,AOD,0.140015654
2015-04,AOD,0.181602144
2015-05,AOD,0.2519034457
2015-06,AOD,0.2941644286
2015-07,AOD,0.2597627827
2015-08,AOD,0.2434421643
2015-09,AOD,0.2027762948
2015-10,AOD,0.1168933351
2015-11,AOD,0.0970694152
2015-12,AOD,0.09471677025
2016-01,AOD,0.07573952437
2016-02,AOD,0.08547106038
2016-03,AOD,0.1350397761
2016-04,AOD,0.158016257
2016-05,AOD,0.1886703307
2016-06,AOD,0.2769767414
2016-07,AOD,0.3121253796
2016-08,AOD,0.2507798114
2016-09,AOD,0.2037857733
2016-10,AOD,0.1212566641
2016-11,AOD,0.1019255939
2016-12,AOD,0.1335199837
2017-01,AOD,0.06781819791
2017-02,AOD,0.1292770208
2017-03,AOD,0.1577723682
2017-04,AOD,0.137385136
2017-05,AOD,0.1248500638
2017-06,AOD,0.3126877951
2017-07,AOD,0.2907821217
2017-08,AOD,0.2841786535
2017-09,AOD,0.2753176906
2017-10,AOD,0.1225392565
2017-11,AOD,0.1230888713
2017-12,AOD,0.07517860231
2018-01,AOD,0.0912835593
2018-02,AOD,0.3094052573
2018-03,AOD,0.1378109281
2018-04,AOD,0.1615555941
2018-05,AOD,0.2074603518
2018-06,AOD,0.2972808447
2018-07,AOD,0.3028889297
2018-08,AOD,0.2939535569
2018-09,AOD,0.2199355644
2018-10,AOD,0.1190693211
2018-11,AOD,0.09263617941
2018-12,AOD,0.07124955813
2019-01,AOD,0.1078902715
2019-02,AOD,0.1159409606
2019-03,AOD,0.1207057042
2019-04,AOD,0.1065294484
2019-05,AOD,0.2402788267
2019-06,AOD,0.2197152718
2019-07,AOD,0.2354140023
2019-08,AOD,0.3485302408
2019-09,AOD,0.2261727683
2019-10,AOD,0.1595758917
2019-11,AOD,0.09894703818
2019-12,AOD,0.06624581491
2020-01,AOD,0.07466690429
2020-02,AOD,0.09491647038
2020-03,AOD,0.1655592641
2020-04,AOD,0.1240681123
2020-05,AOD,0.1706488971
2020-06,AOD,0.1842668449
2020-07,AOD,0.2793443369
2020-08,AOD,0.2294686747
2020-09,AOD,0.2857708851
2020-10,AOD,0.193224453
2020-11,AOD,0.08855909612
2020-12,AOD,0.07284332486
2021-01,AOD,0.1056139612
2021-02,AOD,0.08862107234
2021-03,AOD,0.1271244703
2021-04,AOD,0.1543864306
2021-05,AOD,0.1931952143
2021-06,AOD,0.3100717153
2021-07,AOD,0.2897016967
2021-08,AOD,0.2930616909
2021-09,AOD,0.1839493357
2021-10,AOD,0.1229887923
2021-11,AOD,0.1050446615
2021-12,AOD,0.1352888698
