Date,Chlorophyll,source
2010-11-01,0.251342188,Chlorophyll
2010-12-01,0.188382075,Chlorophyll
2011-01-01,0.274222176,Chlorophyll
2011-02-01,0.315340382,Chlorophyll
2011-03-01,0.295125111,Chlorophyll
2011-04-01,0.399001388,Chlorophyll
2011-05-01,0.386129426,Chlorophyll
2011-06-01,0.387204695,Chlorophyll
2011-07-01,0.380470769,Chlorophyll
2011-08-01,0.369902123,Chlorophyll
2011-09-01,0.244939385,Chlorophyll
2011-10-01,0.276992924,Chlorophyll
2011-11-01,0.264064335,Chlorophyll
2011-12-01,0.394786229,Chlorophyll
2012-01-01,0.398645076,Chlorophyll
2012-02-01,0.484365697,Chlorophyll
2012-03-01,0.590738693,Chlorophyll
2012-04-01,0.380160219,Chlorophyll
2012-05-01,0.528519589,Chlorophyll
2012-06-01,0.483772058,Chlorophyll
2012-07-01,0.34704808,Chlorophyll
2012-08-01,0.279650777,Chlorophyll
2012-09-01,0.230190115,Chlorophyll
2012-10-01,0.201867569,Chlorophyll
2012-11-01,0.162785783,Chlorophyll
2012-12-01,0.285162086,Chlorophyll
2013-01-01,0.341513173,Chlorophyll
2013-02-01,0.354229351,Chlorophyll
2013-03-01,0.253327228,Chlorophyll
2013-04-01,0.320471737,Chlorophyll
2013-05-01,0.368906959,Chlorophyll
2013-06-01,0.493433002,Chlorophyll
2013-07-01,0.393835386,Chlorophyll
2013-08-01,0.32708824,Chlorophyll
2013-09-01,0.248144701,Chlorophyll
2013-10-01,0.22629195,Chlorophyll
2013-11-01,0.217874391,Chlorophyll
2013-12-01,0.325825888,Chlorophyll
2014-01-01,0.295334322,Chlorophyll
2014-02-01,0.34217388,Chlorophyll
2014-03-01,0.309504021,Chlorophyll
2014-04-01,0.35473008,Chlorophyll
2014-05-01,0.349174413,Chlorophyll
2014-06-01,0.532009183,Chlorophyll
2014-07-01,0.426266617,Chlorophyll
2014-08-01,0.287380253,Chlorophyll
2014-09-01,0.25650434,Chlorophyll
2014-10-01,0.238833669,Chlorophyll
2014-11-01,0.227622997,Chlorophyll
2014-12-01,0.401386827,Chlorophyll
2015-01-01,0.479427941,Chlorophyll
2015-02-01,0.288297499,Chlorophyll
2015-03-01,0.385860419,Chlorophyll
2015-04-01,0.504875753,Chlorophyll
2015-05-01,0.486353603,Chlorophyll
2015-06-01,0.573472264,Chlorophyll
2015-07-01,0.332514167,Chlorophyll
2015-08-01,0.278415628,Chlorophyll
2015-09-01,0.224389645,Chlorophyll
2015-10-01,0.218210729,Chlorophyll
2015-11-01,0.287022759,Chlorophyll
2015-12-01,0.408635709,Chlorophyll
2016-01-01,0.31500305,Chlorophyll
2016-02-01,0.53455671,Chlorophyll
2016-03-01,0.300648796,Chlorophyll
2016-04-01,0.311421355,Chlorophyll
2016-05-01,0.365603639,Chlorophyll
2016-06-01,0.433027155,Chlorophyll
2016-07-01,0.370759486,Chlorophyll
2016-08-01,0.369464211,Chlorophyll
2016-09-01,0.262709186,Chlorophyll
2016-10-01,0.230140616,Chlorophyll
2016-11-01,0.22390073,Chlorophyll
2016-12-01,0.434274849,Chlorophyll
2017-01-01,0.283050384,Chlorophyll
2017-02-01,0.355483979,Chlorophyll
2017-03-01,0.397576643,Chlorophyll
2017-04-01,0.443528909,Chlorophyll
2017-05-01,0.49660658,Chlorophyll
2017-06-01,0.400540136,Chlorophyll
2017-07-01,0.408820894,Chlorophyll
2017-08-01,0.293787349,Chlorophyll
2017-09-01,0.296085482,Chlorophyll
2017-10-01,0.402941751,Chlorophyll
2017-11-01,0.269370296,Chlorophyll
2017-12-01,0.437529269,Chlorophyll
2018-01-01,0.420893125,Chlorophyll
2018-02-01,0.220119754,Chlorophyll
2018-03-01,0.38731673,Chlorophyll
2018-04-01,0.446712601,Chlorophyll
2018-05-01,0.337154426,Chlorophyll
2018-06-01,0.517020398,Chlorophyll
2018-07-01,0.515770473,Chlorophyll
2018-08-01,0.308350243,Chlorophyll
2018-09-01,0.291509262,Chlorophyll
2018-10-01,0.2628567,Chlorophyll
2018-11-01,0.237089441,Chlorophyll
2018-12-01,0.274016885,Chlorophyll
2019-01-01,0.299031333,Chlorophyll
2019-02-01,0.391808821,Chlorophyll
2019-03-01,0.382164711,Chlorophyll
2019-04-01,0.283817697,Chlorophyll
2019-05-01,0.289070444,Chlorophyll
2019-06-01,0.422949183,Chlorophyll
2019-07-01,0.347142271,Chlorophyll
2019-08-01,0.292456332,Chlorophyll
2019-09-01,0.252316977,Chlorophyll
2019-10-01,0.267571356,Chlorophyll
2019-11-01,0.267166841,Chlorophyll
2019-12-01,0.289683364,Chlorophyll
2020-01-01,0.422320686,Chlorophyll
2020-02-01,0.4287599,Chlorophyll
2020-03-01,0.276904137,Chlorophyll
2020-04-01,0.320357444,Chlorophyll
2020-05-01,0.407602767,Chlorophyll
2020-06-01,0.628228622,Chlorophyll
2020-07-01,0.423215369,Chlorophyll
2020-08-01,0.270391586,Chlorophyll
2020-09-01,0.21311952,Chlorophyll
2020-10-01,0.284630472,Chlorophyll
2020-11-01,0.276973245,Chlorophyll
2020-12-01,0.253461451,Chlorophyll
2021-01-01,0.332290109,Chlorophyll
2021-02-01,0.54099956,Chlorophyll
2021-03-01,0.395475345,Chlorophyll
2021-04-01,0.397590814,Chlorophyll
2021-05-01,0.426892666,Chlorophyll
2021-06-01,0.536955524,Chlorophyll
2021-07-01,0.400369893,Chlorophyll
2021-08-01,0.2816231,Chlorophyll
2021-09-01,0.320594104,Chlorophyll
2021-10-01,0.324780322,Chlorophyll
2021-11-01,0.238661002,Chlorophyll
2021-12-01,0.33932407,Chlorophyll
2022-01-01,0.232018738,Chlorophyll
2022-02-01,0.408855154,Chlorophyll
2022-03-01,0.468442502,Chlorophyll
2022-04-01,0.311123682,Chlorophyll
2022-05-01,0.370487457,Chlorophyll
2022-06-01,0.547592176,Chlorophyll
2022-07-01,0.412216798,Chlorophyll
2022-08-01,0.287552561,Chlorophyll
2022-09-01,0.239427405,Chlorophyll
2022-10-01,0.326960899,Chlorophyll
2022-11-01,0.313131974,Chlorophyll
2022-12-01,0.252003705,Chlorophyll
2005-01-01,0.341373485,Trendline
2005-02-01,0.34142036,Trendline
2005-03-01,0.341462698,Trendline
2005-04-01,0.341509572,Trendline
2005-05-01,0.341554934,Trendline
2005-06-01,0.341601808,Trendline
2005-07-01,0.341647171,Trendline
2005-08-01,0.341694045,Trendline
2005-09-01,0.341740919,Trendline
2005-10-01,0.341786281,Trendline
2005-11-01,0.341833156,Trendline
2005-12-01,0.341878518,Trendline
2006-01-01,0.341925392,Trendline
2006-02-01,0.341972267,Trendline
2006-03-01,0.342014605,Trendline
2006-04-01,0.342061479,Trendline
2006-05-01,0.342106841,Trendline
2006-06-01,0.342153715,Trendline
2006-07-01,0.342199078,Trendline
2006-08-01,0.342245952,Trendline
2006-09-01,0.342292826,Trendline
2006-10-01,0.342338188,Trendline
2006-11-01,0.342385063,Trendline
2006-12-01,0.342430425,Trendline
2007-01-01,0.342477299,Trendline
2007-02-01,0.342524173,Trendline
2007-03-01,0.342566512,Trendline
2007-04-01,0.342613386,Trendline
2007-05-01,0.342658748,Trendline
2007-06-01,0.342705622,Trendline
2007-07-01,0.342750985,Trendline
2007-08-01,0.342797859,Trendline
2007-09-01,0.342844733,Trendline
2007-10-01,0.342890095,Trendline
2007-11-01,0.34293697,Trendline
2007-12-01,0.342982332,Trendline
2008-01-01,0.343029206,Trendline
2008-02-01,0.34307608,Trendline
2008-03-01,0.343119931,Trendline
2008-04-01,0.343166805,Trendline
2008-05-01,0.343212167,Trendline
2008-06-01,0.343259041,Trendline
2008-07-01,0.343304404,Trendline
2008-08-01,0.343351278,Trendline
2008-09-01,0.343398152,Trendline
2008-10-01,0.343443514,Trendline
2008-11-01,0.343490389,Trendline
2008-12-01,0.343535751,Trendline
2009-01-01,0.343582625,Trendline
2009-02-01,0.343629499,Trendline
2009-03-01,0.343671837,Trendline
2009-04-01,0.343718712,Trendline
2009-05-01,0.343764074,Trendline
2009-06-01,0.343810948,Trendline
2009-07-01,0.343856311,Trendline
2009-08-01,0.343903185,Trendline
2009-09-01,0.343950059,Trendline
2009-10-01,0.343995421,Trendline
2009-11-01,0.344042296,Trendline
2009-12-01,0.344087658,Trendline
2010-01-01,0.344134532,Trendline
2010-02-01,0.344181406,Trendline
2010-03-01,0.344223744,Trendline
2010-04-01,0.344270619,Trendline
2010-05-01,0.344315981,Trendline
2010-06-01,0.344362855,Trendline
2010-07-01,0.344408217,Trendline
2010-08-01,0.344455092,Trendline
2010-09-01,0.344501966,Trendline
2010-10-01,0.344547328,Trendline
2010-11-01,0.344594203,Trendline
2010-12-01,0.344639565,Trendline
2011-01-01,0.344686439,Trendline
2011-02-01,0.344733313,Trendline
2011-03-01,0.344775651,Trendline
2011-04-01,0.344822526,Trendline
2011-05-01,0.344867888,Trendline
2011-06-01,0.344914762,Trendline
2011-07-01,0.344960124,Trendline
2011-08-01,0.345006999,Trendline
2011-09-01,0.345053873,Trendline
2011-10-01,0.345099235,Trendline
2011-11-01,0.345146109,Trendline
2011-12-01,0.345191472,Trendline
2012-01-01,0.345238346,Trendline
2012-02-01,0.34528522,Trendline
2012-03-01,0.34532907,Trendline
2012-04-01,0.345375945,Trendline
2012-05-01,0.345421307,Trendline
2012-06-01,0.345468181,Trendline
2012-07-01,0.345513543,Trendline
2012-08-01,0.345560418,Trendline
2012-09-01,0.345607292,Trendline
2012-10-01,0.345652654,Trendline
2012-11-01,0.345699528,Trendline
2012-12-01,0.345744891,Trendline
2013-01-01,0.345791765,Trendline
2013-02-01,0.345838639,Trendline
2013-03-01,0.345880977,Trendline
2013-04-01,0.345927852,Trendline
2013-05-01,0.345973214,Trendline
2013-06-01,0.346020088,Trendline
2013-07-01,0.34606545,Trendline
2013-08-01,0.346112325,Trendline
2013-09-01,0.346159199,Trendline
2013-10-01,0.346204561,Trendline
2013-11-01,0.346251435,Trendline
2013-12-01,0.346296798,Trendline
2014-01-01,0.346343672,Trendline
2014-02-01,0.346390546,Trendline
2014-03-01,0.346432884,Trendline
2014-04-01,0.346479759,Trendline
2014-05-01,0.346525121,Trendline
2014-06-01,0.346571995,Trendline
2014-07-01,0.346617357,Trendline
2014-08-01,0.346664232,Trendline
2014-09-01,0.346711106,Trendline
2014-10-01,0.346756468,Trendline
2014-11-01,0.346803342,Trendline
2014-12-01,0.346848705,Trendline
2015-01-01,0.346895579,Trendline
2015-02-01,0.346942453,Trendline
2015-03-01,0.346984791,Trendline
2015-04-01,0.347031665,Trendline
2015-05-01,0.347077028,Trendline
2015-06-01,0.347123902,Trendline
2015-07-01,0.347169264,Trendline
2015-08-01,0.347216138,Trendline
2015-09-01,0.347263013,Trendline
2015-10-01,0.347308375,Trendline
2015-11-01,0.347355249,Trendline
2015-12-01,0.347400611,Trendline
2016-01-01,0.347447486,Trendline
2016-02-01,0.34749436,Trendline
2016-03-01,0.34753821,Trendline
2016-04-01,0.347585084,Trendline
2016-05-01,0.347630447,Trendline
2016-06-01,0.347677321,Trendline
2016-07-01,0.347722683,Trendline
2016-08-01,0.347769557,Trendline
2016-09-01,0.347816432,Trendline
2016-10-01,0.347861794,Trendline
2016-11-01,0.347908668,Trendline
2016-12-01,0.34795403,Trendline
2017-01-01,0.348000905,Trendline
2017-02-01,0.348047779,Trendline
2017-03-01,0.348090117,Trendline
2017-04-01,0.348136991,Trendline
2017-05-01,0.348182354,Trendline
2017-06-01,0.348229228,Trendline
2017-07-01,0.34827459,Trendline
2017-08-01,0.348321464,Trendline
2017-09-01,0.348368339,Trendline
2017-10-01,0.348413701,Trendline
2017-11-01,0.348460575,Trendline
2017-12-01,0.348505937,Trendline
2018-01-01,0.348552812,Trendline
2018-02-01,0.348599686,Trendline
2018-03-01,0.348642024,Trendline
2018-04-01,0.348688898,Trendline
2018-05-01,0.348734261,Trendline
2018-06-01,0.348781135,Trendline
2018-07-01,0.348826497,Trendline
2018-08-01,0.348873371,Trendline
2018-09-01,0.348920246,Trendline
2018-10-01,0.348965608,Trendline
2018-11-01,0.349012482,Trendline
2018-12-01,0.349057844,Trendline
2019-01-01,0.349104719,Trendline
2019-02-01,0.349151593,Trendline
2019-03-01,0.349193931,Trendline
2019-04-01,0.349240805,Trendline
2019-05-01,0.349286167,Trendline
2019-06-01,0.349333042,Trendline
2019-07-01,0.349378404,Trendline
2019-08-01,0.349425278,Trendline
2019-09-01,0.349472153,Trendline
2019-10-01,0.349517515,Trendline
2019-11-01,0.349564389,Trendline
2019-12-01,0.349609751,Trendline
2020-01-01,0.349656626,Trendline
2020-02-01,0.3497035,Trendline
2020-03-01,0.34974735,Trendline
2020-04-01,0.349794224,Trendline
2020-05-01,0.349839587,Trendline
2020-06-01,0.349886461,Trendline
2020-07-01,0.349931823,Trendline
2020-08-01,0.349978697,Trendline
2020-09-01,0.350025572,Trendline
2020-10-01,0.350070934,Trendline
2020-11-01,0.350117808,Trendline
2020-12-01,0.35016317,Trendline
2021-01-01,0.350210045,Trendline
2021-02-01,0.350256919,Trendline
2021-03-01,0.350299257,Trendline
2021-04-01,0.350346131,Trendline
2021-05-01,0.350391493,Trendline
2021-06-01,0.350438368,Trendline
2021-07-01,0.35048373,Trendline
2021-08-01,0.350530604,Trendline
2021-09-01,0.350577479,Trendline
2021-10-01,0.350622841,Trendline
2021-11-01,0.350669715,Trendline
2021-12-01,0.350715077,Trendline
2022-01-01,0.350761952,Trendline
2022-02-01,0.350808826,Trendline
2022-03-01,0.350851164,Trendline
2022-04-01,0.350898038,Trendline
2022-05-01,0.3509434,Trendline
2022-06-01,0.350990275,Trendline
2022-07-01,0.351035637,Trendline
2022-08-01,0.351082511,Trendline
2022-09-01,0.351129385,Trendline
2022-10-01,0.351174748,Trendline
2022-11-01,0.351221622,Trendline
2022-12-01,0.351266984,Trendline
